ADA-USDT,4h,40,120,0.07,0.15,21600,9.49,-7.11,40.62,0.66
ETH-USDT,1h,20,160,0.07,0.1,21600,-0.12,-2.66,50.00,-0.32
XRP-USDT,1h,30,120,0.04,0.05,21600,-27.32,-33.63,41.21,-1.94
XRP-USDT,1h,50,110,0.07,0.05,21600,-10.68,-19.68,36.14,-2.59
ETH-USDT,1h,35,130,0.07,0.08,21600,4.75,-1.32,60.00,3.03
DOGE-USDT,4h,55,150,0.02,0.08,21600,7.68,-6.20,34.21,-0.24
LINK-USDT,1h,30,100,0.04,0.05,21600,-38.02,-44.98,44.07,-1.14
ETH-USDT,4h,45,190,0.1,0.15,21600,-0.69,-0.44,0.00,-4.55
BTC-USDT,1h,10,90,0.02,0.08,21600,-6.14,-6.12,21.43,-1.53
BTC-USDT,4h,10,130,0.1,0.15,21600,-4.66,-4.84,33.33,-1.44
ETH-USDT,4h,40,180,0.01,0.1,21600,1.11,-0.52,50.00,-0.53
ADA-USDT,1h,40,90,0.03,0.1,21600,-40.35,-41.94,36.82,-1.05
TRX-USDT,4h,25,110,0.01,0.2,21600,3.19,-2.09,40.62,-0.59
ADA-USDT,1h,35,90,0.05,0.02,21600,-27.40,-30.03,47.00,-1.13
ADA-USDT,4h,25,140,0.04,0.08,21600,8.61,-4.57,61.54,0.66
XRP-USDT,1h,15,30,0.01,0.15,21600,-17.45,-44.56,37.73,0.09
BNB-USDT,1h,40,130,0.1,0.1,21600,-1.68,-2.36,40.91,-1.08
AVAX-USDT,4h,35,170,0.1,0.15,21600,10.38,-11.16,64.71,0.89
ADA-USDT,1h,10,120,0.07,0.15,21600,25.77,-19.39,50.89,2.30
BNB-USDT,4h,10,100,0.04,0.15,21600,-2.46,-1.64,50.00,-1.56
BTC-USDT,4h,15,70,0.01,0.02,21600,-1.21,-7.06,33.33,0.76
AVAX-USDT,4h,30,110,0.01,0.02,21600,-1.29,-8.79,36.56,-1.46
TRX-USDT,1h,20,70,0.03,0.05,21600,-17.58,-19.74,42.44,-1.46
DOGE-USDT,1h,55,80,0.02,0.05,21600,0.49,-33.96,43.60,0.70
AVAX-USDT,1h,50,130,0.07,0.08,21600,17.63,-7.20,49.12,0.12
TRX-USDT,1h,35,130,0.04,0.1,21600,-7.68,-13.76,46.62,-0.43
AVAX-USDT,1h,55,140,0.1,0.02,21600,31.01,-2.98,63.25,2.88
TRX-USDT,1h,10,40,0.1,0.02,21600,1.81,-14.80,49.04,0.40
DOGE-USDT,1h,45,100,0.02,0.02,21600,2.71,-12.74,51.43,-0.33
BNB-USDT,4h,10,130,0.03,0.08,21600,-4.62,-3.13,0.00,-3.83
AVAX-USDT,4h,45,80,0.07,0.02,21600,3.69,-15.48,56.76,0.25
SOL-USDT,1h,25,130,0.05,0.02,21600,10.98,-14.50,50.79,1.72
BNB-USDT,4h,50,160,0.03,0.05,21600,-1.44,-1.56,50.00,-1.75
TRX-USDT,1h,5,90,0.1,0.2,21600,-0.36,-14.28,45.83,-1.14
DOGE-USDT,4h,40,60,0.1,0.05,21600,-7.84,-9.90,44.90,-0.84
XRP-USDT,4h,5,70,0.07,0.1,21600,-3.68,-13.37,48.78,0.43
DOGE-USDT,1h,20,130,0.04,0.08,21600,15.46,-26.64,46.53,-0.52
ADA-USDT,1h,10,110,0.03,0.2,21600,-3.40,-25.58,46.67,1.64
TRX-USDT,1h,40,140,0.07,0.15,21600,8.11,-6.89,55.48,1.25
BNB-USDT,1h,40,110,0.04,0.05,21600,2.36,-3.45,50.00,1.11
LINK-USDT,4h,20,50,0.03,0.05,21600,30.33,-6.11,58.59,1.34
ADA-USDT,4h,40,170,0.07,0.2,21600,-1.00,-7.00,64.29,-0.61
LINK-USDT,4h,45,130,0.05,0.05,21600,4.38,-1.47,63.89,0.34
BTC-USDT,1h,50,170,0.1,0.08,21600,0.80,-1.46,44.44,-0.40
BNB-USDT,1h,45,70,0.07,0.2,21600,-4.07,-7.77,38.89,0.41
ADA-USDT,4h,25,100,0.04,0.15,21600,-6.09,-16.45,42.31,-0.15
ADA-USDT,4h,10,40,0.1,0.02,21600,1.51,-10.06,50.98,-0.53
ADA-USDT,1h,10,110,0.1,0.05,21600,-3.07,-29.64,46.40,1.67
LINK-USDT,4h,5,160,0.03,0.2,21600,3.29,-21.09,52.81,-0.85
DOGE-USDT,1h,10,170,0.02,0.08,21600,-7.56,-31.55,45.11,0.45
SOL-USDT,4h,15,190,0.01,0.2,21600,-11.41,-13.99,30.65,-3.03
TRX-USDT,1h,50,80,0.04,0.15,21600,9.81,-4.33,54.55,1.02
LINK-USDT,4h,35,150,0.04,0.1,21600,6.74,-3.87,50.00,1.16
BTC-USDT,4h,25,80,0.01,0.1,21600,-0.72,-2.06,58.33,0.19
SOL-USDT,4h,55,80,0.07,0.1,21600,-7.54,-13.67,58.06,-0.88
ETH-USDT,1h,30,170,0.05,0.1,21600,-3.08,-4.51,18.75,-1.74
BTC-USDT,4h,35,140,0.01,0.2,21600,1.63,-0.55,50.00,-0.27
ADA-USDT,4h,35,140,0.07,0.05,21600,7.52,-3.65,55.56,0.14
BNB-USDT,4h,55,150,0.07,0.08,21600,-2.83,-1.84,0.00,-6.14
XRP-USDT,4h,40,60,0.02,0.1,21600,4.55,-8.72,57.14,-0.44
LINK-USDT,4h,50,150,0.05,0.1,21600,2.85,-4.92,58.33,0.14
ADA-USDT,4h,15,40,0.1,0.05,21600,-11.08,-17.57,46.36,0.09
LINK-USDT,1h,15,30,0.02,0.02,21600,-6.00,-24.21,47.69,-1.20
TRX-USDT,4h,15,80,0.03,0.08,21600,-2.78,-4.05,50.00,0.27
ETH-USDT,4h,45,90,0.02,0.1,21600,1.58,0.00,100.00,8.80
SOL-USDT,4h,10,60,0.1,0.02,21600,-16.52,-17.15,41.05,-1.12
DOGE-USDT,1h,40,90,0.02,0.1,21600,14.69,-14.14,49.57,0.11
XRP-USDT,4h,45,80,0.1,0.15,21600,-24.07,-23.71,33.33,-2.43
ADA-USDT,4h,40,160,0.04,0.1,21600,7.51,-2.97,75.00,1.50
SOL-USDT,4h,30,120,0.03,0.02,21600,3.67,-5.81,55.56,0.04
XRP-USDT,4h,35,160,0.02,0.08,21600,-5.32,-10.78,51.16,-0.49
BNB-USDT,4h,10,30,0.07,0.1,21600,8.06,-2.88,53.33,1.48
AVAX-USDT,1h,10,110,0.01,0.02,21600,-10.58,-22.31,33.23,-0.12
TRX-USDT,4h,25,90,0.03,0.08,21600,-0.49,-2.74,37.50,-0.48
LINK-USDT,4h,35,120,0.01,0.2,21600,2.75,-2.76,42.22,0.99
ETH-USDT,4h,15,170,0.05,0.15,21600,2.28,0.00,100.00,6.41
ETH-USDT,1h,30,110,0.04,0.05,21600,4.60,-5.12,45.83,1.34
ADA-USDT,1h,25,180,0.07,0.05,21600,-7.20,-17.09,52.86,-1.06
AVAX-USDT,4h,50,180,0.05,0.05,21600,11.04,-6.52,52.78,-0.02
TRX-USDT,4h,15,140,0.05,0.05,21600,2.72,-0.73,63.33,1.67
AVAX-USDT,1h,45,140,0.1,0.08,21600,10.54,-9.90,57.27,0.51
TRX-USDT,4h,20,140,0.07,0.15,21600,0.94,-2.78,30.00,-1.95
BNB-USDT,1h,30,90,0.04,0.08,21600,-10.66,-10.08,25.00,-2.24
ADA-USDT,1h,25,130,0.02,0.15,21600,-14.33,-21.46,47.06,-1.45
LINK-USDT,4h,40,120,0.03,0.2,21600,6.49,-5.75,51.35,0.68
BNB-USDT,1h,50,70,0.02,0.08,21600,-4.05,-10.55,38.10,0.25
DOGE-USDT,4h,55,120,0.1,0.02,21600,-20.47,-21.19,40.00,-1.79
TRX-USDT,1h,20,50,0.04,0.02,21600,-2.27,-9.04,49.11,-0.47
DOGE-USDT,4h,40,90,0.1,0.1,21600,-6.23,-17.22,42.00,-1.30
AVAX-USDT,1h,20,180,0.01,0.05,21600,10.56,-10.16,38.85,-0.19
ADA-USDT,4h,55,130,0.03,0.05,21600,8.98,-3.02,56.67,1.24
BNB-USDT,4h,10,180,0.1,0.2,21600,-11.06,-7.09,25.00,-1.47
ETH-USDT,4h,10,80,0.01,0.08,21600,-1.44,-1.47,33.33,-1.26
AVAX-USDT,1h,30,70,0.03,0.15,21600,10.67,-24.75,50.39,-0.04
XRP-USDT,4h,50,130,0.07,0.02,21600,-0.93,-10.37,50.00,-1.12
LINK-USDT,4h,55,80,0.01,0.2,21600,-7.83,-17.01,33.33,-2.20
SOL-USDT,4h,50,180,0.04,0.1,21600,-13.15,-13.28,26.92,-1.50
SOL-USDT,1h,15,70,0.1,0.08,21600,17.69,-16.38,47.52,1.17
AVAX-USDT,4h,40,70,0.03,0.05,21600,-16.18,-24.91,37.33,-0.59
ADA-USDT,4h,15,160,0.02,0.2,21600,3.10,-10.75,46.67,0.30
BNB-USDT,1h,45,110,0.05,0.1,21600,-2.11,-4.80,30.77,-0.30
DOGE-USDT,4h,20,140,0.1,0.1,21600,2.95,-10.17,41.03,0.69
DOGE-USDT,4h,20,110,0.05,0.2,21600,2.37,-5.19,63.89,0.93
DOGE-USDT,4h,10,180,0.05,0.1,21600,-9.71,-20.84,40.74,-0.07
BTC-USDT,4h,30,70,0.07,0.2,21600,-0.44,-1.71,66.67,-0.56
DOGE-USDT,4h,35,100,0.02,0.08,21600,-6.17,-13.65,38.78,0.03
AVAX-USDT,4h,5,100,0.03,0.2,21600,13.44,-12.93,60.26,0.30
XRP-USDT,1h,20,160,0.05,0.02,21600,1.63,-20.68,50.28,-1.36
AVAX-USDT,1h,50,130,0.02,0.05,21600,7.07,-9.30,47.06,-0.38
ETH-USDT,1h,50,80,0.07,0.08,21600,-2.18,-6.33,50.00,0.64
LINK-USDT,1h,20,60,0.02,0.2,21600,18.10,-22.39,48.30,-0.04
TRX-USDT,4h,25,180,0.03,0.02,21600,1.04,-1.48,59.09,1.39
XRP-USDT,1h,30,70,0.04,0.05,21600,-9.29,-39.79,45.36,-3.33
AVAX-USDT,1h,20,120,0.1,0.1,21600,41.29,-9.33,60.62,1.10
LINK-USDT,4h,40,190,0.05,0.05,21600,5.74,-9.84,51.61,0.81
SOL-USDT,4h,55,90,0.01,0.08,21600,-21.84,-25.86,25.64,-1.04
LINK-USDT,1h,45,160,0.01,0.08,21600,15.25,-12.51,32.24,-0.53
BNB-USDT,1h,40,140,0.07,0.15,21600,-0.53,-1.82,45.00,-0.57
BNB-USDT,1h,20,60,0.05,0.2,21600,6.47,-5.09,44.74,0.36
DOGE-USDT,4h,40,190,0.05,0.2,21600,16.31,-2.47,60.00,2.62
AVAX-USDT,1h,20,130,0.01,0.15,21600,-3.13,-19.20,34.38,-0.11
DOGE-USDT,1h,25,80,0.02,0.15,21600,-20.02,-33.98,46.58,-1.00
BTC-USDT,4h,55,80,0.1,0.08,21600,2.07,0.00,100.00,2.72
ETH-USDT,1h,55,110,0.04,0.05,21600,-8.63,-7.21,33.33,-1.28
XRP-USDT,1h,50,170,0.04,0.1,21600,5.59,-15.50,52.13,0.40
BNB-USDT,1h,45,70,0.03,0.1,21600,-4.11,-7.85,40.54,0.46
BTC-USDT,4h,20,50,0.07,0.1,21600,-9.82,-9.36,14.29,-3.20
LINK-USDT,1h,45,60,0.02,0.02,21600,-30.93,-37.70,44.69,-1.17
AVAX-USDT,4h,50,80,0.01,0.2,21600,-3.16,-17.38,30.91,-1.06
ADA-USDT,1h,10,90,0.1,0.05,21600,-23.27,-35.79,44.74,-0.27
SOL-USDT,4h,5,180,0.01,0.15,21600,11.20,-7.43,44.09,1.11
XRP-USDT,4h,55,110,0.04,0.02,21600,0.84,-7.08,56.86,0.32
LINK-USDT,1h,20,60,0.02,0.05,21600,24.73,-18.49,47.73,0.54
ADA-USDT,4h,50,110,0.04,0.08,21600,3.52,-4.81,44.44,0.31
LINK-USDT,1h,10,130,0.04,0.05,21600,-16.35,-35.03,48.11,-0.45
BNB-USDT,1h,15,170,0.01,0.02,21600,2.15,-1.81,45.00,1.18
BNB-USDT,4h,50,110,0.07,0.02,21600,-6.53,-4.74,33.33,-2.27
TRX-USDT,4h,55,150,0.03,0.08,21600,4.13,-6.14,68.97,-0.33
AVAX-USDT,4h,5,160,0.01,0.08,21600,16.00,-11.63,45.31,0.47
TRX-USDT,4h,55,150,0.1,0.02,21600,2.81,-4.97,74.07,-0.31
DOGE-USDT,4h,5,80,0.02,0.05,21600,-27.06,-33.98,34.57,-0.34
DOGE-USDT,1h,25,180,0.02,0.1,21600,-8.27,-19.07,44.76,-0.27
SOL-USDT,1h,50,130,0.04,0.02,21600,22.77,-4.97,58.87,0.40
ETH-USDT,4h,50,80,0.07,0.15,21600,-20.34,-19.43,16.67,-4.34
BNB-USDT,1h,15,180,0.1,0.15,21600,1.30,-1.69,41.67,1.22
ETH-USDT,1h,5,60,0.07,0.2,21600,-2.53,-7.52,54.55,0.45
LINK-USDT,4h,55,190,0.1,0.2,21600,-0.58,-7.31,46.15,-0.05
BTC-USDT,1h,45,90,0.05,0.05,21600,0.68,-2.18,50.00,0.62
DOGE-USDT,4h,30,110,0.02,0.1,21600,-3.15,-18.20,36.67,-0.66
ETH-USDT,1h,30,170,0.05,0.1,21600,-3.08,-4.51,18.75,-1.74
XRP-USDT,4h,5,130,0.02,0.02,21600,2.95,-8.10,45.45,0.19
XRP-USDT,4h,35,60,0.02,0.08,21600,-11.86,-21.46,43.69,-1.20
SOL-USDT,4h,30,150,0.1,0.05,21600,-2.34,-7.35,41.18,-0.05
XRP-USDT,4h,55,90,0.07,0.15,21600,-0.74,-11.14,48.21,1.17
SOL-USDT,1h,15,130,0.03,0.02,21600,6.82,-21.49,52.72,1.04
AVAX-USDT,1h,30,100,0.05,0.15,21600,16.38,-29.11,50.86,0.87
SOL-USDT,1h,45,180,0.02,0.05,21600,-3.23,-11.11,46.73,-0.64
LINK-USDT,1h,15,90,0.02,0.2,21600,9.24,-22.61,51.08,0.33
ADA-USDT,1h,15,150,0.01,0.2,21600,-9.43,-20.01,40.09,0.04
ETH-USDT,4h,40,70,0.04,0.05,21600,-12.78,-12.93,21.43,-2.20
DOGE-USDT,4h,30,80,0.04,0.05,21600,-19.53,-23.29,33.78,-2.95
XRP-USDT,4h,10,120,0.1,0.02,21600,6.33,-7.87,51.43,0.05
ETH-USDT,4h,20,160,0.03,0.1,21600,-9.27,-7.72,0.00,-30.80
TRX-USDT,1h,30,170,0.05,0.2,21600,10.45,-8.44,54.10,-0.83
ADA-USDT,1h,15,180,0.01,0.08,21600,-7.80,-19.95,41.33,-0.18
SOL-USDT,4h,5,70,0.1,0.15,21600,5.42,-7.82,54.08,-0.44
SOL-USDT,1h,35,120,0.07,0.15,21600,-15.21,-20.72,41.45,0.06
AVAX-USDT,4h,20,140,0.03,0.2,21600,-3.22,-8.25,42.50,-0.68
TRX-USDT,4h,35,100,0.02,0.15,21600,-1.10,-4.24,59.52,-0.59
DOGE-USDT,4h,25,160,0.07,0.2,21600,-13.15,-14.34,36.11,-2.43
ETH-USDT,4h,30,60,0.02,0.08,21600,2.87,-2.03,54.55,-0.13
BTC-USDT,1h,10,50,0.05,0.05,21600,-4.21,-4.67,40.91,-1.02
TRX-USDT,1h,45,90,0.04,0.08,21600,6.46,-10.47,53.98,0.81
SOL-USDT,4h,45,170,0.02,0.1,21600,-0.32,-8.08,35.29,0.24
BNB-USDT,4h,55,140,0.07,0.2,21600,0.94,-0.32,50.00,2.50
LINK-USDT,1h,10,50,0.03,0.05,21600,28.17,-20.21,50.00,0.27
TRX-USDT,1h,15,90,0.1,0.05,21600,-11.76,-19.36,42.86,-1.32
SOL-USDT,1h,45,170,0.07,0.15,21600,-14.50,-21.62,43.44,-0.90
AVAX-USDT,4h,50,110,0.07,0.05,21600,-3.63,-6.06,37.50,-0.23
BTC-USDT,1h,20,120,0.1,0.2,21600,1.82,-2.25,30.00,0.03
ETH-USDT,4h,25,140,0.07,0.05,21600,-10.98,-7.93,0.00,-10.30
TRX-USDT,1h,25,140,0.01,0.02,21600,2.68,-6.08,54.61,-0.51
TRX-USDT,1h,45,120,0.02,0.2,21600,8.21,-9.72,51.33,0.43
BNB-USDT,1h,45,100,0.01,0.08,21600,-1.71,-6.98,27.27,-0.42
BTC-USDT,1h,30,110,0.05,0.08,21600,2.34,-2.39,40.00,0.74
ADA-USDT,1h,30,130,0.07,0.02,21600,0.52,-15.29,46.26,-0.22
ADA-USDT,1h,55,180,0.01,0.05,21600,-6.27,-11.32,38.14,0.03
ADA-USDT,1h,30,120,0.1,0.08,21600,-16.75,-18.88,49.39,-1.09
ETH-USDT,1h,20,160,0.05,0.15,21600,-0.12,-2.66,50.00,-0.32
LINK-USDT,1h,35,190,0.03,0.02,21600,-0.59,-17.04,46.56,-0.57
XRP-USDT,4h,35,50,0.01,0.05,21600,2.45,-14.39,39.38,-0.69
DOGE-USDT,1h,10,190,0.01,0.08,21600,10.67,-9.46,36.14,0.49
XRP-USDT,4h,5,110,0.04,0.15,21600,6.34,-11.27,50.93,-0.22
TRX-USDT,4h,10,40,0.02,0.08,21600,-3.39,-13.40,50.36,0.50
XRP-USDT,4h,20,40,0.02,0.05,21600,-8.60,-42.73,44.31,1.75
TRX-USDT,1h,30,190,0.05,0.1,21600,-0.65,-7.17,56.78,-0.29
DOGE-USDT,4h,10,160,0.02,0.05,21600,0.98,-14.63,38.10,0.84
BTC-USDT,4h,10,60,0.1,0.15,21600,-3.38,-3.36,21.43,-4.38
BNB-USDT,4h,25,170,0.05,0.2,21600,-1.27,-2.49,50.00,-1.50
ADA-USDT,1h,10,160,0.01,0.15,21600,-6.01,-15.74,39.44,-0.46
LINK-USDT,4h,45,130,0.1,0.02,21600,4.20,-1.47,60.53,0.25
ADA-USDT,1h,10,50,0.07,0.05,21600,13.67,-29.93,51.76,0.73
ETH-USDT,4h,45,190,0.07,0.1,21600,-0.69,-0.44,0.00,-4.55
BTC-USDT,4h,40,70,0.05,0.15,21600,0.64,-0.28,66.67,-0.25
ADA-USDT,1h,55,110,0.03,0.1,21600,10.07,-8.79,51.70,-0.04
TRX-USDT,4h,15,100,0.03,0.15,21600,-4.17,-8.47,50.00,-0.39
LINK-USDT,1h,35,170,0.01,0.15,21600,-15.49,-21.10,31.98,-0.34
LINK-USDT,4h,10,120,0.05,0.08,21600,21.66,-6.99,59.72,1.71
BTC-USDT,1h,30,180,0.03,0.1,21600,2.05,-1.20,22.22,0.29
AVAX-USDT,1h,25,60,0.05,0.15,21600,-14.91,-46.43,49.35,-0.38
ADA-USDT,1h,15,140,0.01,0.05,21600,-9.13,-24.21,40.00,0.51
TRX-USDT,1h,35,190,0.04,0.02,21600,-10.13,-10.13,40.00,-1.31
BNB-USDT,4h,50,70,0.04,0.1,21600,-12.64,-10.85,31.25,-2.49
ADA-USDT,1h,35,190,0.01,0.02,21600,-1.51,-6.95,44.80,-0.10
XRP-USDT,1h,35,90,0.05,0.1,21600,6.23,-18.93,46.46,-1.17
DOGE-USDT,4h,30,70,0.01,0.1,21600,-12.03,-24.70,28.57,-2.36
SOL-USDT,4h,15,130,0.01,0.1,21600,-4.17,-11.07,35.21,-0.48
AVAX-USDT,4h,35,80,0.04,0.15,21600,-3.82,-11.42,44.00,-0.36
TRX-USDT,1h,45,120,0.07,0.05,21600,5.90,-12.63,50.00,0.21
TRX-USDT,1h,55,140,0.04,0.08,21600,-0.38,-5.67,45.45,-0.90
BTC-USDT,4h,20,120,0.04,0.02,21600,0.48,0.00,100.00,5.08
BNB-USDT,1h,45,130,0.1,0.08,21600,0.93,-3.00,36.36,-0.27
XRP-USDT,4h,25,170,0.01,0.05,21600,-8.50,-10.67,33.80,-0.38
BNB-USDT,4h,25,70,0.05,0.2,21600,4.05,-0.95,75.00,3.68
BTC-USDT,1h,30,130,0.07,0.2,21600,-0.14,-3.57,22.22,-0.11
ADA-USDT,4h,35,50,0.1,0.1,21600,23.59,-13.53,46.23,2.08
ETH-USDT,4h,35,100,0.01,0.05,21600,4.53,0.00,100.00,14.58
SOL-USDT,1h,20,150,0.05,0.02,21600,32.96,-11.25,58.76,1.69
ETH-USDT,1h,35,80,0.1,0.02,21600,1.64,-2.40,54.17,0.80
TRX-USDT,4h,30,130,0.01,0.15,21600,8.93,-2.36,50.00,1.62
BTC-USDT,1h,35,120,0.1,0.15,21600,7.33,-1.83,63.64,2.20
BNB-USDT,1h,25,160,0.03,0.08,21600,15.08,-2.75,44.44,1.35
DOGE-USDT,1h,35,90,0.01,0.08,21600,26.86,-8.29,41.11,0.49
ADA-USDT,1h,20,190,0.02,0.02,21600,-1.80,-11.76,49.69,-1.04
ETH-USDT,1h,45,100,0.01,0.2,21600,-0.94,-2.28,44.00,0.34
AVAX-USDT,1h,20,130,0.04,0.05,21600,12.41,-14.51,55.70,0.59
AVAX-USDT,1h,15,90,0.02,0.2,21600,-11.20,-32.28,42.34,-1.74
BNB-USDT,4h,50,150,0.1,0.2,21600,0.85,-0.41,50.00,2.34
SOL-USDT,4h,30,180,0.03,0.02,21600,15.17,-3.06,76.19,2.13
ADA-USDT,4h,40,130,0.01,0.05,21600,-5.23,-15.26,30.16,-3.62
BNB-USDT,4h,20,50,0.04,0.1,21600,1.61,-1.50,58.33,-0.26
ETH-USDT,1h,55,130,0.07,0.08,21600,-7.32,-6.50,30.00,-2.50
BNB-USDT,1h,45,170,0.04,0.15,21600,1.05,-5.89,22.22,0.32
XRP-USDT,1h,15,170,0.05,0.1,21600,1.64,-18.95,43.11,-0.88
XRP-USDT,1h,55,170,0.02,0.15,21600,-0.38,-10.66,46.73,0.07
AVAX-USDT,4h,20,190,0.1,0.02,21600,-1.92,-14.08,54.00,-1.01
ADA-USDT,4h,10,110,0.1,0.08,21600,12.39,-11.34,50.00,-0.51
DOGE-USDT,4h,25,190,0.04,0.1,21600,6.16,-2.22,53.57,2.70
DOGE-USDT,1h,25,130,0.1,0.2,21600,12.88,-18.55,47.22,-0.53
BNB-USDT,4h,10,110,0.05,0.05,21600,3.89,-1.38,50.00,1.43
LINK-USDT,1h,15,160,0.1,0.05,21600,2.99,-18.05,48.48,0.08
LINK-USDT,4h,35,170,0.02,0.15,21600,3.76,-5.73,61.11,1.03
AVAX-USDT,1h,45,190,0.04,0.2,21600,0.87,-10.98,50.00,0.61
TRX-USDT,4h,40,190,0.04,0.08,21600,-9.51,-10.18,13.64,-1.01
TRX-USDT,4h,25,60,0.07,0.15,21600,4.89,-4.14,56.41,0.88
SOL-USDT,1h,45,180,0.01,0.08,21600,-15.60,-17.05,31.58,-2.12
BTC-USDT,4h,15,50,0.1,0.08,21600,2.36,-0.40,42.86,1.20
BNB-USDT,1h,10,60,0.02,0.15,21600,0.83,-8.69,36.54,1.02
DOGE-USDT,1h,50,160,0.01,0.05,21600,16.57,-10.99,34.72,0.07
LINK-USDT,4h,5,160,0.01,0.15,21600,7.31,-19.91,42.34,-0.88
BTC-USDT,1h,45,90,0.02,0.02,21600,3.77,-0.92,59.09,1.20
XRP-USDT,4h,35,120,0.1,0.02,21600,7.96,-1.59,62.50,2.43
LINK-USDT,4h,45,160,0.01,0.15,21600,-5.54,-10.91,33.33,-0.95
ADA-USDT,4h,20,50,0.04,0.05,21600,38.44,-15.57,55.08,1.66
BNB-USDT,4h,35,180,0.04,0.05,21600,-2.97,-2.77,16.67,-2.63
LINK-USDT,1h,55,130,0.04,0.1,21600,-12.47,-17.23,45.39,-0.90
DOGE-USDT,4h,35,110,0.03,0.02,21600,-2.76,-22.43,50.88,0.72
ETH-USDT,4h,25,180,0.05,0.2,21600,-0.35,-0.12,0.00,-4.88
AVAX-USDT,4h,15,120,0.04,0.1,21600,19.98,-4.00,71.43,1.02
XRP-USDT,1h,20,90,0.07,0.05,21600,-0.39,-19.23,50.00,-0.39
BTC-USDT,1h,5,70,0.04,0.2,21600,0.38,-3.60,41.67,-0.10
ADA-USDT,1h,20,160,0.07,0.2,21600,-30.83,-36.00,46.30,-1.17
TRX-USDT,4h,50,130,0.02,0.08,21600,6.42,-1.83,46.15,1.74
BNB-USDT,1h,35,60,0.1,0.15,21600,2.22,-3.27,47.06,0.28
BTC-USDT,4h,45,150,0.05,0.1,21600,-4.95,-2.56,0.00,-125.65
LINK-USDT,1h,35,160,0.07,0.02,21600,10.84,-9.55,56.20,1.20
XRP-USDT,1h,55,150,0.03,0.02,21600,14.33,-9.97,58.39,1.59
TRX-USDT,1h,50,90,0.1,0.2,21600,-0.41,-12.68,53.93,1.25
BTC-USDT,4h,20,80,0.04,0.15,21600,-4.30,-3.87,0.00,-10.00
SOL-USDT,1h,30,60,0.1,0.08,21600,-29.74,-40.47,42.57,0.06
ADA-USDT,4h,40,170,0.05,0.2,21600,-1.31,-7.32,60.00,-0.70
SOL-USDT,4h,20,130,0.04,0.08,21600,12.68,-3.21,52.63,1.33
BNB-USDT,1h,45,180,0.02,0.02,21600,-4.95,-5.60,31.25,-4.01
TRX-USDT,4h,50,110,0.01,0.1,21600,0.28,-3.15,42.50,-1.02
LINK-USDT,1h,10,140,0.07,0.08,21600,-12.07,-37.95,50.00,-0.98
BTC-USDT,1h,20,180,0.1,0.2,21600,-5.37,-6.32,36.36,-3.60
TRX-USDT,1h,20,150,0.05,0.15,21600,-5.62,-9.74,44.30,-0.61
LINK-USDT,4h,50,80,0.1,0.2,21600,3.90,-10.60,43.10,0.17
BNB-USDT,4h,10,40,0.07,0.05,21600,-2.36,-4.30,50.00,-1.05
BTC-USDT,1h,55,70,0.03,0.05,21600,12.30,-1.65,75.00,2.21
BNB-USDT,1h,30,130,0.1,0.15,21600,-4.69,-6.12,33.33,0.21
SOL-USDT,1h,40,120,0.07,0.02,21600,14.74,-12.85,55.63,0.77
BTC-USDT,1h,10,40,0.07,0.2,21600,-4.49,-5.14,34.62,-2.18
ADA-USDT,4h,50,180,0.02,0.1,21600,14.75,-4.72,62.50,0.37
SOL-USDT,4h,25,140,0.07,0.15,21600,0.53,-8.36,47.37,0.52
SOL-USDT,4h,10,100,0.03,0.05,21600,-7.34,-12.09,50.00,0.21
BTC-USDT,4h,5,70,0.1,0.05,21600,3.71,-1.01,58.33,1.31
ADA-USDT,1h,10,70,0.05,0.2,21600,-31.49,-45.24,47.48,-1.12
DOGE-USDT,1h,35,100,0.02,0.15,21600,18.93,-10.13,49.26,0.23
SOL-USDT,4h,55,80,0.01,0.02,21600,-4.43,-11.50,39.06,-1.03
BNB-USDT,1h,35,170,0.01,0.2,21600,-4.15,-6.37,20.00,0.23
ADA-USDT,4h,55,140,0.1,0.02,21600,0.22,-10.30,58.33,-0.98
LINK-USDT,1h,15,180,0.02,0.1,21600,-21.67,-33.27,36.72,-1.81
ETH-USDT,4h,40,80,0.01,0.08,21600,1.08,-0.51,71.43,1.90
ETH-USDT,1h,10,70,0.05,0.02,21600,5.60,-2.71,59.38,0.67
TRX-USDT,1h,50,150,0.1,0.2,21600,-9.40,-11.28,47.06,-0.73
SOL-USDT,1h,55,100,0.02,0.05,21600,7.02,-17.54,49.73,-0.03
DOGE-USDT,1h,30,50,0.05,0.2,21600,-23.77,-32.58,44.65,-1.15
TRX-USDT,1h,35,80,0.1,0.05,21600,-12.94,-17.56,48.02,-0.89
TRX-USDT,1h,30,140,0.01,0.08,21600,6.23,-6.71,51.03,0.10
BNB-USDT,4h,25,190,0.02,0.05,21600,1.39,-0.53,50.00,-0.14
ETH-USDT,1h,50,150,0.05,0.1,21600,-4.22,-3.51,33.33,-2.21
LINK-USDT,4h,50,70,0.05,0.2,21600,14.01,-6.89,56.25,0.76
DOGE-USDT,4h,15,70,0.04,0.1,21600,7.56,-21.65,45.98,0.42
TRX-USDT,4h,50,160,0.05,0.15,21600,1.61,-1.83,40.91,-0.16
BNB-USDT,1h,30,70,0.1,0.15,21600,10.07,-3.32,53.57,1.52
